customerID,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
CUST00154,61.7645969758141,86.36588522914482,5191.637027509274,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
CUST00155,5.725343506151624,19.745490901203944,122.39661564918808,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
CUST00156,13.955027957271927,80.93971921836011,1160.5720062357257,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST00157,22.171795478583302,83.94322578526746,1792.253778668336,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST00158,21.567222243741185,19.972261782771753,389.9272653852168,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
CUST00159,16.156504103273395,63.950621036227645,1017.7007306229413,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,No
CUST00160,9.93020424515795,25.355561291918214,257.8377033119773,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
CUST00161,12.62972138254154,55.33564561884146,745.9621477829827,Female,No,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No
CUST00162,20.22253702617252,82.69014778992678,1556.8092255238887,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST00163,1.97000819342137,69.75855183125442,123.73653807741432,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
CUST00164,52.984025590010575,73.68453609888819,3951.1298414748635,Male,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No
CUST00165,10.757677268272131,20.614958619517708,211.56183984194712,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
CUST00166,69.02075889373963,19.555886101810394,1378.1458826871385,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
CUST00167,3.3111443378349925,70.87626290091762,299.15700700264347,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
CUST00168,72.36472981743557,88.41296800764493,6230.160726458649,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
CUST00169,57.79786983377309,45.05374510579359,2622.398188201936,Male,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00170,16.16096388760244,19.910610011609158,329.22313122404506,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No
CUST00171,43.62831447681491,83.62485418044817,3565.2748949040097,Male,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),No
CUST00172,1.7894400792498493,104.26718776572008,217.73277024302735,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00173,14.217920105441268,81.76546637182919,1166.3857541976886,Male,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No
CUST00174,52.67020851203413,94.76770110454449,4991.831740867583,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes
CUST00175,31.64688417879974,20.885439740794233,639.1863184344803,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No
CUST00176,34.197202596969674,25.16332021576933,768.3469900032632,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No
CUST00177,15.096557144904587,74.74250897408115,1117.3077730487032,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
CUST00178,7.137721452847963,76.3356903738449,470.77493745191646,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST00179,14.990667262928717,104.8007036821838,1527.137096774915,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST00180,60.87144109912807,20.426885877201236,1255.7170629376835,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No
CUST00181,0.7104775612892547,29.837900504030873,51.97059619781345,Female,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST00182,0.5877700606072584,45.026577715393024,49.85670895774287,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
CUST00183,7.69341539058714,84.57634552261099,670.9484246483553,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes
CUST00184,32.85939289946061,74.32494075718675,2465.693219240158,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),No
CUST00185,13.008344735169317,78.96539532558405,1108.6197129517254,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST00186,1.2690723966954405,24.47460694987489,-0.6936217771708009,Female,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST00187,19.760500514480484,52.09714093479058,1005.4071621454568,Male,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No
CUST00188,3.214811749600525,30.566827577523203,95.76090062514301,Male,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,No
CUST00189,13.110208740946451,19.78913643021942,248.0843775804061,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No
CUST00190,40.109397125192636,56.55467361738635,2407.9080270963973,Female,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),No
CUST00191,42.877292168051525,71.63383389270923,3156.609246547105,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),No
CUST00192,6.090662295026776,91.03188393993726,561.0343017901008,Male,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00193,69.21920915820974,20.228651155200804,1357.1307717962798,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
CUST00194,72.2149867683421,109.33667182298684,8091.94253859301,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),No
CUST00195,59.013479729979586,19.503246271904096,1229.8144971209285,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
CUST00196,20.167203100621226,96.2199336968243,1893.188510775258,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No
CUST00197,24.446266006198275,23.907060908701165,550.8707632223285,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No
CUST00198,59.01487294116996,111.57141703494999,6498.955708340718,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
CUST00199,72.02998363431385,112.25092140167317,8033.13832617123,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
CUST00200,1.5855553697316696,20.339824822120715,43.827585749809685,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
CUST00201,27.059773245146108,102.34860495075198,2692.8795650584916,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
CUST00202,13.741656707063207,80.32188558241401,1099.6473141293716,Female,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No
CUST00203,70.90176788232888,106.22616472572079,7417.501484403833,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,No
CUST00204,12.778221901954872,77.93664000899456,1016.9099992049931,Male,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No
CUST00205,43.83779837767582,68.94484615169652,2919.8188026983394,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No
CUST00206,33.066494446317705,79.56297282926185,2683.459849945768,Female,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No
CUST00207,72.15530419061578,55.52231409244453,4182.709185522735,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No
CUST00208,1.223846979144766,80.04282248143694,50.11749550699839,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes
CUST00209,18.867273043113133,106.42931725985858,1939.4708972124147,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00210,64.13328329918473,102.53901792429565,6658.535674129162,Male,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
CUST00211,1.9777234862785347,45.95773252675366,69.24842950510381,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST00212,0.9730980443837832,25.470728624050107,1.0359981129455704,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No
CUST00213,61.03912096256363,19.393888554857423,1147.6170920620696,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
CUST00214,29.128909826894088,20.40033275959807,552.4014258710274,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No
CUST00215,22.515721215531265,87.16926612058657,1996.655797892938,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,No
CUST00216,57.12517263953922,58.80933856061042,3445.0992331775446,Female,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST00217,71.6189822489385,45.336893170044206,3182.294992979572,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
CUST00218,66.26658451624111,57.165965897072645,3785.7577690461812,Male,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No
CUST00219,64.98377281827808,83.82930858134075,5336.988954620813,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
CUST00220,7.936994391166674,80.22077876960894,603.7785936976309,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST00221,3.97882884057134,70.100403794139,287.9756793901576,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST00222,71.16622725337045,24.691456107093884,1808.218784718257,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
CUST00223,1.0666877971266295,20.317810449119165,4.789373206904495,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No
CUST00224,3.9877266605106105,50.6300047875127,190.10242346718206,Male,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,Yes
CUST00225,11.959431878803073,18.966232982689018,240.7921013909811,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No
CUST00226,24.163086799168276,50.85268642013854,1285.2596417791976,Male,No,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,No
CUST00227,31.034458670156436,81.29184201431417,2507.897702050888,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No
CUST00228,1.0910714558790793,55.6186122959472,63.87905814459867,Female,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,Yes
CUST00229,30.137513476982402,89.52473364841381,2737.6953517859174,Male,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No
CUST00230,47.06881369499209,85.12611648305447,4122.069651831494,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
CUST00231,54.23278956164198,108.36230999409806,5747.617507177432,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
CUST00232,50.03405548625206,93.31496641803376,4732.044984015254,Male,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No
CUST00233,0.948395948538301,84.49706136402929,87.59570407718694,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Yes
CUST00234,72.24404012622362,20.076708756049378,1569.5429784000457,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
CUST00235,29.17709897541533,25.260223629947347,712.0839268391342,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No
CUST00236,1.7905608733775211,54.57762462701434,105.34339041192781,Male,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
CUST00237,10.14812560251555,29.601124625402576,324.10967210310366,Female,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,No
CUST00238,18.417981448570472,73.72006125693729,1300.2480685751461,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
CUST00239,11.361811348286814,95.20334711593786,1122.7309578510565,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00240,15.762615027745174,19.17674090790578,261.1395953190095,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
CUST00241,72.07360095216272,86.97389625239487,6352.920711922542,Female,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
CUST00242,72.0480323182507,109.05365944839747,7848.468947616203,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
CUST00243,40.68829976326957,74.77459625412615,3180.726740394744,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
CUST00244,64.9656636119102,94.57389811858812,6122.210982388437,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,No
CUST00245,12.86934037082928,54.79840563102532,696.3263813439202,Female,No,No,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No
CUST00246,4.046562879888234,75.3643551554172,270.45062248394436,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No
CUST00247,41.23145666816605,64.95983681750269,2496.473912888757,Male,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,No
CUST00248,15.006918724857153,74.3223378437688,1058.7485004614223,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST00249,0.7785267153277615,48.68431249181786,32.069420039161585,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
CUST00250,41.79159556520071,99.0577609969167,4273.32275680887,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No
CUST00251,51.25948609323204,93.58665122506328,4640.233000608969,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,No
CUST00252,2.1838984556849943,70.59687106974394,165.15306922851704,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST00253,1.108446609425221,40.337919206084884,49.48878473999217,Male,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,Yes
CUST00254,31.86872624596407,83.56186026311612,2624.1229895514325,Male,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
CUST00255,10.038674183913535,19.584171124091043,219.54106366952277,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
CUST00256,67.11115100949222,59.58606692865896,4114.025461858026,Female,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
CUST00257,60.825839197591144,114.97603440922731,6947.9110629533225,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
CUST00258,50.22759118094513,114.70277761001915,5805.185984389349,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
CUST00259,2.213094540620326,44.584438833148134,102.38139862858134,Female,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
